127.0.0.1 [08/Apr/2025:15:09:22 -0500] PUBLISH "live" "stream_2" "" - 71439273 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (1m 37s)
127.0.0.1 [08/Apr/2025:15:09:38 -0500] PUBLISH "live" "stream_2" "" - 5087570 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (8s)
127.0.0.1 - - [08/Apr/2025:15:31:38 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:40 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:42 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:44 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:46 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:48 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:50 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:52 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:54 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:56 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:31:58 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:00 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:02 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:04 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:06 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:08 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:10 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:32:12 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
